Time,Roll,RollRate,Pitch,PitchRate,Yaw,YawRate,Aileron,Elevator,Rudder
3.65,0.02502738945744026,-0.01644444971075503,-0.011842590749642204,-0.011830614546243819,-0.005560604822078876,0.003990739253946013,-0.37552589610612375,0.07254710493529898,-0.037268604948084726
3.66,0.024613749874877442,-0.022641648954007863,-0.010764332449165298,-0.0009238355238134622,-0.00798193588732849,0.003633824557976779,-0.7248293300692139,0.6725471049352989,0.19538407338787467
3.67,0.026756906906596486,-0.02847002064253757,-0.009844903427953699,0.012576740199396173,-0.01010594186428784,0.0007894689024461914,-0.5621711467686026,0.9090467028396817,-0.40461592661212525
3.68,0.024652308168929587,-0.029225653895315132,-0.009479084623883973,0.01680568020063868,-0.008074874969906222,0.004587926475286069,-0.051575238100896294,0.3090467028396817,0.19538407338787467
3.69,0.022473395913488434,-0.03397504545754628,-0.008863173383515978,0.010358343868033248,-0.007353417966641165,0.000819858645886333,-0.5053775772328265,-0.29095329716031826,-0.32053427754670644
3.7,0.02175822116472577,-0.03212640358872706,-0.009113396770045292,0.012235669212684654,-0.00818770087289336,-0.005972742787742867,-0.00041567940250087905,0.08679417045151096,-0.6017502039664054
3.71,0.01926071747317008,-0.03405154851502621,-0.00985998526203431,0.020750305934811787,-0.009531078897528432,-0.012879145000457488,-0.07867754047243168,0.6867941704515109,-0.570907003107711
3.72,0.017631954895330395,-0.03774594530832919,-0.009805075263957557,0.020973145672120927,-0.009741343684859764,-0.01439476422993771,-0.3681560814704269,0.13347439661851707,0.02909299689228888
3.73,0.019896452799202907,-0.034081924971021554,-0.008855116781641605,0.012722290273306621,-0.009727088938236955,-0.011796829919858804,0.09585978290179882,-0.4532008723598128,0.3693392079180245
3.74,0.020735522844813625,-0.03166091030544014,-0.009783823050448436,0.011292472450031817,-0.009415226964060157,-0.010881760032417495,0.05122453848983701,-0.25866457075781457,-0.02683542748680012
3.75,0.019664549143178466,-0.0352551623156214,-0.00747218421337452,0.016521856614652695,-0.010420032719587486,-0.014177345377542373,-0.4308514439007884,0.34133542924218535,-0.32056515253848167
3.7600000000000002,0.019232431617954196,-0.04083614827814835,-0.005776392165186933,0.022324973646613143,-0.009595507181159112,-0.01274956431375312,-0.6641899165033079,0.46667846504783855,0.2794348474615183
3.77,0.01916474746218439,-0.04486259013037106,-0.00452863713171992,0.017733832748814973,-0.010181991471374656,-0.01285386227716305,-0.5692753487537099,-0.13332153495216137,0.034338014572515015
3.7800000000000002,0.018087566425865103,-0.052026340232219456,-0.0027559388322626575,0.023005727040244457,-0.011012347078322294,-0.009743182825151261,-0.7977321166601079,0.2966850213238216,0.3960092049111673
3.79,0.019791533650476582,-0.05429073400111206,-0.0013194086249561652,0.028196549543418603,-0.011286106265067496,-0.010211709559103294,-0.19773211666010793,0.32678508208028634,-0.021460691199590466
3.8000000000000003,0.021072021650383858,-0.050902955768098085,-0.0013034345008706744,0.022321341134976767,-0.011341278639292135,-0.01141667224048887,0.3994285417589354,-0.27321491791971364,-0.19787835918412996
3.81,0.02081996348021516,-0.05103683464300914,-0.0013895937303164334,0.014769450811215707,-0.012317863713196814,-0.01161288442232108,-0.11796265108054138,-0.5523813886842449,-0.1785324542926957
3.8200000000000003,0.020092628968534212,-0.050733010311138214,0.00043568348916232243,0.01478595116242099,-0.010825888239644836,-0.011892693749126266,-0.050328600072250165,0.04761861131575506,-0.22125216474867054
3.83,0.018609738687440126,-0.04907471979150407,-0.0007105675828019448,0.017968683450766947,-0.010507342595743294,-0.007298217696459733,0.1453400193648831,0.21542603673235936,0.3233797067007961
3.84,0.017707191502570024,-0.04598384346657317,-0.00027658576556800703,0.013041376421519379,-0.011335402237905568,-0.0009313795970212928,0.23410301779924028,-0.3845739632676406,0.701630804582847
3.85,0.018498822243257627,-0.04995419250890781,0.00018569446035658513,0.016454245573173806,-0.010865154898261885,-0.0017580262975751503,-0.3326575816188053,0.21542603673235936,0.101630804582847
3.86,0.018214719785611285,-0.04802268997062865,0.0007539539486163917,0.011031930502720041,-0.01152721940589542,0.0024276671108721475,0.19755625254036385,-0.3845739632676406,0.5517387990278998
3.87,0.018707860591790814,-0.04156225898763661,0.002325708121253164,0.009160963968732599,-0.009950743998442039,0.0022521555426654287,0.5763197868231313,-0.22171294410653197,0.022355008929591698
3.88,0.01846284171487639,-0.0421228589446424,0.00056136059270363,0.015128792246948197,-0.009311407020298921,0.0011276274486961017,-0.023680213176868598,0.20001982299738993,0.20240938253186516
3.89,0.01758852710584261,-0.040725731445860454,0.002786834735687461,0.011896876082474422,-0.0073978470394695465,-0.0008454836620841953,0.12481784917858522,-0.39998017700261,-0.14694490481133865
3.9,0.018434734040127583,-0.039019091490048216,0.0022952582076748436,0.015556939619617915,-0.007866871102887979,0.00026970975226750266,0.23476387754648162,0.2000198229973899,0.1268319346304564
3.91,0.01799548190434007,-0.04097713506295667,0.006049738570848597,0.011457837666182512,-0.007342247921115453,0.0013666044489380191,-0.27122577487001154,-0.15999650868266388,0.07314269791467955
3.92,0.018930535639698338,-0.03982176239049925,0.007877077423340812,0.01164283954835772,-0.0068361696067436,0.003681038913928757,0.04515828485804305,0.014588591241089128,0.0882564909758554
3.93,0.019391825085736156,-0.039502316791591455,0.009602737185385339,0.009072590357087752,-0.004925416921378573,0.0027298955410565407,-0.023327167016885635,-0.25311844507455056,-0.2376122806618075
3.94,0.01865717345099099,-0.03941847676447273,0.01114465821680924,0.012454708676981504,-0.006977569055695019,0.0030897719241990275,-0.14266507795350264,0.34688155492544936,0.06976511332235003
3.95,0.014518143515911979,-0.03977595402304921,0.011027153989403368,0.008056299618834613,-0.00757414173911647,0.0029606988010361913,0.11481211722932098,-0.25311844507455056,-0.028550822205674935
3.96,0.012460460675102064,-0.039387698095151615,0.00989106488883277,0.012566369586168849,-0.006361046006711065,0.003989259440072559,-0.024861718354666572,0.34688155492544936,0.2110917852074293
3.97,0.013385369820293236,-0.034637943384038555,0.009513262644281569,0.010645502585460976,-0.006082552086724162,-2.1260503130656894e-05,0.32878951703761033,-0.1013808033019215,-0.3889082147925707
3.98,0.012248023492326433,-0.03571990707208534,0.010273300229897973,0.0082492546753006,-0.006262476615042752,-0.002111470888089031,-0.08596138124114143,-0.08430977410682255,0.0024577420315751303
3.99,0.010413096685416002,-0.029648666730424572,0.008823606812374837,0.011208984598217106,-0.006604856146315889,-0.002121531607088334,0.5140386187588585,0.21653404511657204,-0.16721442541686987
4.0,0.00974814522118127,-0.023824597914496967,0.009353677595989944,0.004771602445972793,-0.005907427241929905,0.0007826944317666152,0.49447577680548555,-0.3834659548834279,0.3245105152967122
4.01,0.011239114068314656,-0.01798755725655934,0.009243628394725758,0.00889819031634236,-0.006963389831449313,-0.0002455938596818784,0.6141425936908241,0.11523736041513348,0.005484268788769981
4.0200000000000005,0.010729693641821856,-0.01536553524537597,0.009924657052247153,0.015065063017475698,-0.0071932315896833954,0.00041831124349291164,0.4155556294938576,0.42655570419016886,0.013642657622655877
4.03,0.01287666789646497,-0.015688912164038,0.010828519738499704,0.012624581605361352,-0.007585490807065506,-0.0008262496433197656,-0.18444437050614235,-0.1734442958098311,-0.17753719433238596
4.04,0.013562074144296632,-0.015856368669003983,0.011972464821453843,0.005365953659468555,-0.008734403983296548,-0.002394881014074406,0.32128365619526233,-0.49110864387026626,-0.35040992884622546
4.05,0.01053826387382396,-0.012641455592897477,0.01159333246960033,0.00040166657008280633,-0.01044623340721617,0.0016144737891981627,0.39592155669350787,-0.40952522263906393,0.2495900711537745
4.0600000000000005,0.007883571584749846,-0.01068353128398232,0.01226184590416548,0.002045298990819892,-0.010856833446642958,0.002287814900475449,0.37128492633228144,0.19047477736093604,-0.0949821429498672
4.07,0.0074058074975446395,-0.00616850870623417,0.012255153324423023,-0.0055287840213480354,-0.012503093518698176,0.0069938328447824065,0.4503694425238897,-0.40952522263906393,0.5047592308962805
4.08,0.0076290479484446335,-0.0053632845382475,0.013311554690712036,-0.02031049391574387,-0.011572994838645342,0.004912537534797827,-0.11047608729878453,-0.8787758319148727,0.09518956624822159
4.09,0.00737832483913314,-0.008523323146180295,0.012707446612218863,-0.02404676493882513,-0.011201621267331464,0.006409395328331964,-0.4355448658780685,-0.2787758319148728,0.22274958761954425
4.1,0.006058293708351582,-0.008687017484904424,0.013832493355356227,-0.025748216976521122,-0.01244619740547332,0.0038925449494597295,0.04349021088690018,-0.21613244912919483,-0.11264006247989311
4.11,0.004757887118392175,-0.010863875354507552,0.01394952970683689,-0.036129168797442,-0.013398510215960195,0.0038488563691786723,-0.22206840442282733,-0.8161324491291948,0.09655597225739067
4.12,0.005981459546946633,-0.010869621078312887,0.014285947135605706,-0.044871688708672204,-0.01335366213178219,0.004638393871365345,0.0005740013879931425,-0.548581662471237,-0.026531199968168263
4.13,0.006122042296228776,-0.012446367891961088,0.012730014190984225,-0.05601566518783825,-0.01391875033850892,0.005480186628295008,-0.3451177424234832,-0.7455727038874339,0.043241248219627555
4.14,0.007986182583143708,-0.010535849698224756,0.010577351193651649,-0.05913588784412263,-0.013564437840449252,0.004733586746343356,0.2548822575765167,-0.41526984109160153,0.043054490593459185
4.15,0.007490720296938525,-0.009449924792236481,0.008113426985088266,-0.055114796544208415,-0.014054475799939448,0.01140569889777194,0.01737560782191995,0.14366448618209274,0.6430544905934591
4.16,0.005228330683685809,-0.007942961252698277,0.008432980246498172,-0.04471742248958912,-0.01395082226856674,0.01097044672589669,0.1741263230068152,0.6878958139422531,0.04305449059345918
4.17,0.007589101291246141,-0.009167190787186485,0.008808486846764902,-0.043319879915947844,-0.015715058018199134,0.013075026026791482,0.0297094768880328,0.08789581394225317,0.3197310797411776
4.18,0.007409155148531482,-0.008967865915480657,0.00850659904459102,-0.037759972772698394,-0.015750624075194078,0.014794304847450934,-0.17156213398507333,0.37588150853156566,0.09125041553633086
4.19,0.005925554829369774,-0.004456624386779586,0.009460296252388329,-0.03920688697318962,-0.015856880142099038,0.017337780693129006,0.4284378660149266,-0.2241184914684343,0.0976836001177975
4.2,0.005242497538715037,-0.007200216196317788,0.006223818925560068,-0.03831684519145092,-0.016144291406041938,0.015982623280805647,-0.1715621339850733,0.12368741588102222,-0.16972742990909379
4.21,0.005355300333650919,-0.004115053955844258,0.003724004085728994,-0.044491373524907785,-0.018538367851084925,0.016676222599872684,0.25190337477352154,-0.4763125841189777,0.0344958981214459
4.22,0.00445811241399633,0.0011957564996332524,0.0017799736989216818,-0.05028798901076583,-0.019628963544127697,0.01990723460341146,0.58089949717051,-0.3451720604789277,0.14404714675911612
4.23,0.003913915782703669,0.0014866779888586014,0.00027121908418002727,-0.04780028801311042,-0.020113537769647374,0.01810706664335911,-0.019100502829489902,0.2548279395210723,0.15103511333741823
4.24,0.0038549418611265587,0.004988764422540138,0.0001715761822573416,-0.04710642571238376,-0.021230254326812532,0.020772795803932632,0.4214775340963069,-0.12342448514009097,0.45669634949444593
4.25,0.0023549758920969077,0.004498653256696025,-0.001752195937776223,-0.04626258090137186,-0.019140887955832346,0.024831507776448117,0.013518169471642515,-0.15068545997617197,0.0562404877823284
4.26,0.001975620948185686,0.004630842069846869,-0.0013333878449264956,-0.04961940143089796,-0.019034612393727165,0.02473665011397605,0.12528434460164561,-0.31322821986098254,-0.057031960074138986
4.2700000000000005,0.0006567185556698308,0.003653292429020447,-0.0018166757285680982,-0.04780072856156157,-0.018993282600388194,0.027558830451500444,-0.2351763080914425,-0.02741529118558464,0.4761387223638467
4.28,-0.0013755447141924604,0.0034614634380434944,-6.761731537030546e-05,-0.04508631216029594,-0.017735029421446565,0.02851342030611069,-0.023484029858432627,0.1250758337580784,0.06712556876870937
4.29,-0.0009766506593571983,0.001029957325487537,0.0007215800827853072,-0.03541765156015167,-0.016547519586229756,0.029443885616949154,-0.2091320127613731,0.7250758337580783,-0.0179280920636647
4.3,-0.0010127828444195335,0.004821352227217557,0.0008541349355853956,-0.033838400095208644,-0.01647568384225017,0.02631034590758073,0.3908679872386268,0.12507583375807835,-0.2691562674767093
4.3100000000000005,-0.0007629615083782604,0.004634415899077598,-0.0021703969844988785,-0.028478787473354205,-0.0184108007383468,0.02974198781804355,-0.07754135553541629,0.31635491343956745,0.3308437325232907
4.32,0.0007314724999977163,0.007462528393310764,-0.0015204984090937178,-0.028214353380372835,-0.018602823778947272,0.030887569224459538,0.28619788239201477,-0.08000731365457305,0.2392440493677216
